lake,date,month,year,depth,temp,pH,do_mgl,cond,do_sat
Otsego Lake,2/8/1993,2,1993,0.1,1.01,7.2,14.41,0.268,
Otsego Lake,2/8/1993,2,1993,2,1.18,7.29,14.03,0.261,
Otsego Lake,2/8/1993,2,1993,4,1.33,7.36,13.75,0.259,
Otsego Lake,2/8/1993,2,1993,6,1.43,7.38,13.38,0.258,
Otsego Lake,2/8/1993,2,1993,8,1.53,7.27,12.88,0.26,
Otsego Lake,2/8/1993,2,1993,10,1.49,7.3,12.87,0.259,
Otsego Lake,2/8/1993,2,1993,12,1.52,7.32,12.73,0.257,
Otsego Lake,2/8/1993,2,1993,14,1.62,7.31,12.5,0.258,
Otsego Lake,2/8/1993,2,1993,16,1.71,7.32,12.5,0.258,
Otsego Lake,2/8/1993,2,1993,18,1.9,7.31,12.34,0.257,
Otsego Lake,2/8/1993,2,1993,20,2.03,7.31,12.17,0.258,
Otsego Lake,2/8/1993,2,1993,30,2.4,7.33,11.94,0.257,
Otsego Lake,2/8/1993,2,1993,40,2.54,7.35,11.66,0.259,
Otsego Lake,2/8/1993,2,1993,42,2.48,7.34,11.6,0.26,
Otsego Lake,2/8/1993,2,1993,44,2.56,7.32,11.32,0.262,
Otsego Lake,2/8/1993,2,1993,46,2.55,7.31,11.17,0.265,
Otsego Lake,2/8/1993,2,1993,48,2.57,7.27,9.74,0.272,
Otsego Lake,3/10/1993,3,1993,0.1,0.45,7.75,13.91,0.256,
Otsego Lake,3/10/1993,3,1993,2,0.67,7.7,14.57,0.257,
Otsego Lake,3/10/1993,3,1993,4,1.58,7.63,13.2,0.251,
Otsego Lake,3/10/1993,3,1993,6,1.6,7.6,13.14,0.252,
Otsego Lake,3/10/1993,3,1993,8,1.6,7.53,12.33,0.254,
Otsego Lake,3/10/1993,3,1993,10,1.64,7.47,11.97,0.255,
Otsego Lake,3/10/1993,3,1993,12,1.68,7.43,11.86,0.256,
Otsego Lake,3/10/1993,3,1993,14,1.81,7.4,11.73,0.256,
Otsego Lake,3/10/1993,3,1993,16,1.83,7.38,11.65,0.26,
Otsego Lake,3/10/1993,3,1993,18,1.99,7.36,11.51,0.259,
Otsego Lake,3/10/1993,3,1993,20,2.18,7.35,11.38,0.256,
Otsego Lake,3/10/1993,3,1993,30,2.5,7.32,11.13,0.257,
Otsego Lake,3/10/1993,3,1993,40,2.64,7.28,10.58,0.258,
Otsego Lake,3/10/1993,3,1993,42,2.63,7.25,10.44,0.259,
Otsego Lake,3/10/1993,3,1993,44,2.65,7.23,9.97,0.263,
Otsego Lake,3/10/1993,3,1993,46,2.7,7.18,9.04,0.27,
Otsego Lake,3/10/1993,3,1993,48,2.74,7.12,7.75,0.272,
Otsego Lake,4/6/1993,4,1993,0.1,1.48,7.96,10.94,0.194,
Otsego Lake,4/6/1993,4,1993,2,2.29,7.64,12.8,0.256,
Otsego Lake,4/6/1993,4,1993,4,2.16,7.62,12.96,0.26,
Otsego Lake,4/6/1993,4,1993,6,2.13,7.6,12.93,0.259,
Otsego Lake,4/6/1993,4,1993,8,2.09,7.59,12.84,0.262,
Otsego Lake,4/6/1993,4,1993,10,2.04,7.58,12.86,0.263,
Otsego Lake,4/6/1993,4,1993,12,2.01,7.58,12.83,0.265,
Otsego Lake,4/6/1993,4,1993,14,1.99,7.58,12.78,0.263,
Otsego Lake,4/6/1993,4,1993,16,2.08,7.51,11.85,0.269,
Otsego Lake,4/6/1993,4,1993,18,2.1,7.46,11.5,0.272,
Otsego Lake,4/6/1993,4,1993,20,2.27,7.43,11.2,0.272,
Otsego Lake,4/6/1993,4,1993,30,2.63,7.4,10.66,0.266,
Otsego Lake,4/6/1993,4,1993,40,2.6,7.37,10.31,0.269,
Otsego Lake,4/6/1993,4,1993,42,2.62,7.34,9.98,0.276,
Otsego Lake,4/6/1993,4,1993,44,2.75,7.32,9.29,0.274,
Otsego Lake,4/6/1993,4,1993,46,2.83,7.27,8.35,0.276,
Otsego Lake,4/6/1993,4,1993,48,2.83,7.23,7.71,0.284,
Otsego Lake,4/6/1993,4,1993,50,2.88,7.15,6.52,0.287,
Otsego Lake,4/28/1993,4,1993,0.1,4.06,7.36,,0.258,
Otsego Lake,4/28/1993,4,1993,2,3.77,7.36,,0.257,
Otsego Lake,4/28/1993,4,1993,4,3.85,7.36,,0.257,
Otsego Lake,4/28/1993,4,1993,6,3.75,7.35,,0.258,
Otsego Lake,4/28/1993,4,1993,8,3.72,7.35,,0.257,
Otsego Lake,4/28/1993,4,1993,10,3.76,7.35,,0.257,
Otsego Lake,4/28/1993,4,1993,12,3.77,7.35,,0.258,
Otsego Lake,4/28/1993,4,1993,14,3.78,7.36,,0.256,
Otsego Lake,4/28/1993,4,1993,16,3.8,7.36,,0.256,
Otsego Lake,4/28/1993,4,1993,18,3.82,7.36,,0.256,
Otsego Lake,4/28/1993,4,1993,20,3.82,7.36,,0.256,
Otsego Lake,4/28/1993,4,1993,30,3.95,7.38,,0.254,
Otsego Lake,4/28/1993,4,1993,40,4.11,7.39,,0.253,
Otsego Lake,4/28/1993,4,1993,42,4.16,7.4,,0.254,
Otsego Lake,4/28/1993,4,1993,44,4.49,7.41,,0.252,
Otsego Lake,4/28/1993,4,1993,46,4.2,7.41,,0.252,
Otsego Lake,4/28/1993,4,1993,48,4.2,7.42,,0.251,
Otsego Lake,4/28/1993,4,1993,50,4.22,7.43,,0.252,
Otsego Lake,5/10/1993,5,1993,0.1,11.46,7.6,11.49,0.261,
Otsego Lake,5/10/1993,5,1993,2,11.03,7.52,11.64,0.261,
Otsego Lake,5/10/1993,5,1993,4,8.92,7.5,11.85,0.259,
Otsego Lake,5/10/1993,5,1993,6,7.38,7.45,11.92,0.258,
Otsego Lake,5/10/1993,5,1993,8,6.91,7.42,11.79,0.258,
Otsego Lake,5/10/1993,5,1993,10,6.45,7.38,11.62,0.258,
Otsego Lake,5/10/1993,5,1993,12,5.9,7.34,11.43,0.257,
Otsego Lake,5/10/1993,5,1993,14,5.61,7.32,11.4,0.257,
Otsego Lake,5/10/1993,5,1993,16,5.45,7.3,11.42,0.257,
Otsego Lake,5/10/1993,5,1993,18,5.36,7.28,11.36,0.257,
Otsego Lake,5/10/1993,5,1993,20,5.33,7.28,11.36,0.258,
Otsego Lake,5/10/1993,5,1993,30,5.05,7.26,11.35,0.258,
Otsego Lake,5/10/1993,5,1993,40,4.54,7.25,11.27,0.258,
Otsego Lake,5/10/1993,5,1993,42,4.42,7.24,11.28,0.258,
Otsego Lake,5/10/1993,5,1993,44,4.37,7.24,11.26,0.258,
Otsego Lake,5/10/1993,5,1993,46,4.33,7.23,11.23,0.258,
Otsego Lake,5/10/1993,5,1993,48,4.29,7.22,11.19,0.258,
Otsego Lake,5/25/1993,5,1993,0.1,12.27,7.98,11.83,0.261,
Otsego Lake,5/25/1993,5,1993,2,12.15,7.98,11.86,0.261,
Otsego Lake,5/25/1993,5,1993,4,11.76,7.97,11.99,0.261,
Otsego Lake,5/25/1993,5,1993,6,11.67,7.94,11.94,0.26,
Otsego Lake,5/25/1993,5,1993,8,11.57,7.91,11.89,0.26,
Otsego Lake,5/25/1993,5,1993,10,11.37,7.85,11.82,0.26,
Otsego Lake,5/25/1993,5,1993,12,6.39,7.47,11.43,0.259,
Otsego Lake,5/25/1993,5,1993,14,5.37,7.43,11.3,0.258,
Otsego Lake,5/25/1993,5,1993,16,5.23,7.42,11.22,0.258,
Otsego Lake,5/25/1993,5,1993,18,5.09,7.42,11.21,0.259,
Otsego Lake,5/25/1993,5,1993,20,4.93,7.41,11.1,0.258,
Otsego Lake,5/25/1993,5,1993,30,4.42,7.4,10.88,0.258,
Otsego Lake,5/25/1993,5,1993,40,4.38,7.4,10.43,0.257,
Otsego Lake,5/25/1993,5,1993,42,4.39,7.35,10.22,0.257,
Otsego Lake,5/25/1993,5,1993,44,4.42,7.35,10.08,0.256,
Otsego Lake,5/25/1993,5,1993,46,4.51,7.37,9.87,0.257,
Otsego Lake,5/25/1993,5,1993,48,4.76,7.4,9.86,0.257,
Otsego Lake,6/10/1993,6,1993,0.1,14.32,7.76,11.16,0.253,
Otsego Lake,6/10/1993,6,1993,2,14.23,7.77,11.18,0.253,
Otsego Lake,6/10/1993,6,1993,4,13.94,7.78,11.4,0.254,
Otsego Lake,6/10/1993,6,1993,6,13.76,7.79,11.25,0.253,
Otsego Lake,6/10/1993,6,1993,8,13.57,7.79,11.16,0.253,
Otsego Lake,6/10/1993,6,1993,10,12.5,7.78,11.2,0.253,
Otsego Lake,6/10/1993,6,1993,12,8.62,7.53,10.82,0.255,
Otsego Lake,6/10/1993,6,1993,14,7.59,7.47,10.73,0.258,
Otsego Lake,6/10/1993,6,1993,16,6.84,7.43,10.76,0.258,
Otsego Lake,6/10/1993,6,1993,18,6.41,7.39,10.65,0.258,
Otsego Lake,6/10/1993,6,1993,20,5.97,7.37,10.69,0.257,
Otsego Lake,6/10/1993,6,1993,30,5.39,7.34,10.8,0.255,
Otsego Lake,6/10/1993,6,1993,40,4.65,7.31,10.41,0.256,
Otsego Lake,6/10/1993,6,1993,42,4.58,7.28,10.18,0.258,
Otsego Lake,6/10/1993,6,1993,44,4.53,7.25,9.82,0.258,
Otsego Lake,6/10/1993,6,1993,46,4.48,7.23,9.8,0.258,
Otsego Lake,6/10/1993,6,1993,48,4.45,7.22,9.79,0.257,
Otsego Lake,6/17/1993,6,1993,0.1,17.57,7.79,10,0.252,
Otsego Lake,6/17/1993,6,1993,2,17.48,7.85,9.9,0.252,
Otsego Lake,6/17/1993,6,1993,4,15.6,7.91,10.82,0.251,
Otsego Lake,6/17/1993,6,1993,6,15.08,7.93,11.07,0.251,
Otsego Lake,6/17/1993,6,1993,8,13.57,7.94,11.2,0.253,
Otsego Lake,6/17/1993,6,1993,10,11.26,7.92,11.38,0.256,
Otsego Lake,6/17/1993,6,1993,12,9.87,7.87,11.17,0.257,
Otsego Lake,6/17/1993,6,1993,14,8.48,7.71,10.57,0.258,
Otsego Lake,6/17/1993,6,1993,16,7.63,7.6,10.2,0.259,
Otsego Lake,6/17/1993,6,1993,18,7.05,7.56,10.17,0.258,
Otsego Lake,6/17/1993,6,1993,20,6.51,7.52,10.17,0.259,
Otsego Lake,6/17/1993,6,1993,30,5,7.44,10.56,0.255,
Otsego Lake,6/17/1993,6,1993,40,4.58,7.4,10.14,0.258,
Otsego Lake,6/17/1993,6,1993,42,4.45,7.7,10.12,0.259,
Otsego Lake,6/17/1993,6,1993,44,4.38,7.38,9.73,0.26,
Otsego Lake,6/17/1993,6,1993,46,4.33,7.35,9.28,0.26,
Otsego Lake,6/17/1993,6,1993,48,4.31,7.33,8.88,0.258,
Otsego Lake,6/24/1993,6,1993,0.1,18.16,7.55,9.47,0.253,
Otsego Lake,6/24/1993,6,1993,2,18.03,7.56,9.52,0.254,
Otsego Lake,6/24/1993,6,1993,4,17.89,7.59,9.62,0.253,
Otsego Lake,6/24/1993,6,1993,6,17.66,7.6,9.66,0.254,
Otsego Lake,6/24/1993,6,1993,8,15.39,7.63,10.54,0.255,
Otsego Lake,6/24/1993,6,1993,10,12.75,7.67,11.37,0.256,
Otsego Lake,6/24/1993,6,1993,12,11.28,7.64,11.41,0.257,
Otsego Lake,6/24/1993,6,1993,14,9.25,7.47,10.56,0.258,
Otsego Lake,6/24/1993,6,1993,16,7.66,7.25,9.64,0.261,
Otsego Lake,6/24/1993,6,1993,18,6.82,7.14,9.77,0.262,
Otsego Lake,6/24/1993,6,1993,20,6.24,7.11,9.72,0.262,
Otsego Lake,6/24/1993,6,1993,30,5.07,7.11,10.26,0.261,
Otsego Lake,6/24/1993,6,1993,40,4.54,7.05,8.9,0.259,
Otsego Lake,6/24/1993,6,1993,42,4.48,7,8.47,0.261,
Otsego Lake,6/24/1993,6,1993,44,4.41,6.98,8.28,0.262,
Otsego Lake,6/24/1993,6,1993,46,4.38,6.96,8.17,0.261,
Otsego Lake,7/1/1993,7,1993,0.1,20.34,7.73,9.31,0.256,
Otsego Lake,7/1/1993,7,1993,2,20.24,7.75,9.27,0.255,
Otsego Lake,7/1/1993,7,1993,4,19.81,7.76,9.56,0.256,
Otsego Lake,7/1/1993,7,1993,6,19.37,7.77,9.46,0.256,
Otsego Lake,7/1/1993,7,1993,8,16.24,7.78,10.26,0.26,
Otsego Lake,7/1/1993,7,1993,10,12.98,7.83,11.4,0.262,
Otsego Lake,7/1/1993,7,1993,12,9.18,7.73,11.74,0.266,
Otsego Lake,7/1/1993,7,1993,14,8.21,7.36,10.47,0.267,
Otsego Lake,7/1/1993,7,1993,16,7.23,7.1,9.77,0.269,
Otsego Lake,7/1/1993,7,1993,18,6.52,7.09,9.71,0.268,
Otsego Lake,7/1/1993,7,1993,20,6.21,7.06,9.71,0.269,
Otsego Lake,7/1/1993,7,1993,30,5.2,7.09,9.9,0.266,
Otsego Lake,7/1/1993,7,1993,40,4.42,7.09,9.27,0.265,
Otsego Lake,7/1/1993,7,1993,42,4.4,7.07,9.18,0.266,
Otsego Lake,7/1/1993,7,1993,44,4.33,7.06,8.99,0.267,
Otsego Lake,7/1/1993,7,1993,46,4.27,7.05,8.79,0.268,
Otsego Lake,7/1/1993,7,1993,48,7.22,7,7.95,0.268,
Otsego Lake,7/1/1993,7,1993,50,4.22,7,8,0.268,
Otsego Lake,7/8/1993,7,1993,0.1,23.56,7.57,8.68,0.23,
Otsego Lake,7/8/1993,7,1993,2,23.45,7.59,8.74,0.23,
Otsego Lake,7/8/1993,7,1993,4,22.74,7.61,8.89,0.23,
Otsego Lake,7/8/1993,7,1993,6,20.82,7.64,9.42,0.231,
Otsego Lake,7/8/1993,7,1993,8,16.99,7.69,10.2,0.234,
Otsego Lake,7/8/1993,7,1993,10,13.08,7.77,11.14,0.237,
Otsego Lake,7/8/1993,7,1993,12,10.76,7.83,11.91,0.242,
Otsego Lake,7/8/1993,7,1993,14,9.29,7.82,11.47,0.238,
Otsego Lake,7/8/1993,7,1993,16,8.05,7.55,9.52,0.243,
Otsego Lake,7/8/1993,7,1993,18,7.36,7.4,8.65,0.246,
Otsego Lake,7/8/1993,7,1993,20,7.19,7.29,8.58,0.244,
Otsego Lake,7/8/1993,7,1993,30,5.59,7.24,8.68,0.244,
Otsego Lake,7/8/1993,7,1993,40,4.96,7.21,8.62,0.24,
Otsego Lake,7/8/1993,7,1993,42,4.87,7.17,8.33,0.242,
Otsego Lake,7/8/1993,7,1993,44,4.77,7.12,7.91,0.244,
Otsego Lake,7/8/1993,7,1993,46,4.66,7.07,6.83,0.245,
Otsego Lake,7/8/1993,7,1993,48,4.61,7.04,6.73,0.245,
Otsego Lake,7/15/1993,7,1993,0.1,24.31,7.82,8.37,0.226,
Otsego Lake,7/15/1993,7,1993,2,24.25,7.81,8.41,0.227,
Otsego Lake,7/15/1993,7,1993,4,24.19,7.81,8.49,0.226,
Otsego Lake,7/15/1993,7,1993,6,22.14,7.8,9.72,0.227,
Otsego Lake,7/15/1993,7,1993,8,18,7.74,10.65,0.232,
Otsego Lake,7/15/1993,7,1993,10,12.66,7.7,11.65,0.238,
Otsego Lake,7/15/1993,7,1993,12,8.82,7.72,12.98,0.241,
Otsego Lake,7/15/1993,7,1993,14,7.62,7.44,11.09,0.246,
Otsego Lake,7/15/1993,7,1993,16,6.88,7.12,9.02,0.246,
Otsego Lake,7/15/1993,7,1993,18,6.5,7.07,8.5,0.246,
Otsego Lake,7/15/1993,7,1993,20,6.29,7.06,8.41,0.247,
Otsego Lake,7/15/1993,7,1993,30,5.27,7.07,8.93,0.244,
Otsego Lake,7/15/1993,7,1993,40,4.62,7.06,8.32,0.245,
Otsego Lake,7/15/1993,7,1993,42,4.62,7.07,8.3,0.243,
Otsego Lake,7/15/1993,7,1993,44,4.68,7.06,8.36,0.245,
Otsego Lake,7/15/1993,7,1993,46,4.76,7.08,6.07,0.247,
Otsego Lake,7/15/1993,7,1993,48,5.26,7.2,6.19,0.243,
Otsego Lake,7/22/1993,7,1993,0.1,22.23,7.5,9,0.246,
Otsego Lake,7/22/1993,7,1993,2,22.26,7.49,8.99,0.246,
Otsego Lake,7/22/1993,7,1993,4,22.27,7.5,8.98,0.246,
Otsego Lake,7/22/1993,7,1993,6,22.25,7.51,8.98,0.246,
Otsego Lake,7/22/1993,7,1993,8,17.85,7.53,10.98,0.253,
Otsego Lake,7/22/1993,7,1993,10,12.96,7.61,11.96,0.263,
Otsego Lake,7/22/1993,7,1993,12,10.9,7.62,12.5,0.266,
Otsego Lake,7/22/1993,7,1993,14,8.55,7.62,11.2,0.27,
Otsego Lake,7/22/1993,7,1993,16,7.51,7.34,8.86,0.272,
Otsego Lake,7/22/1993,7,1993,18,6.95,7.2,8.32,0.272,
Otsego Lake,7/22/1993,7,1993,20,6.41,7.15,8.25,0.272,
Otsego Lake,7/22/1993,7,1993,30,5.58,7.13,8.54,0.271,
Otsego Lake,7/22/1993,7,1993,40,4.74,7.09,7.34,0.273,
Otsego Lake,7/22/1993,7,1993,42,4.62,7.04,6.65,0.275,
Otsego Lake,7/22/1993,7,1993,44,4.53,6.99,5.54,0.275,
Otsego Lake,7/22/1993,7,1993,46,4.52,6.96,5.46,0.276,
Otsego Lake,7/22/1993,7,1993,48,4.48,6.94,4.87,0.275,
Otsego Lake,7/29/1993,7,1993,0.1,22.03,7.63,8.5,0.238,
Otsego Lake,7/29/1993,7,1993,2,21.97,7.7,8.47,0.239,
Otsego Lake,7/29/1993,7,1993,4,21.95,7.73,8.44,0.238,
Otsego Lake,7/29/1993,7,1993,6,21.48,7.75,8.33,0.239,
Otsego Lake,7/29/1993,7,1993,8,19.11,7.76,9.39,0.246,
Otsego Lake,7/29/1993,7,1993,10,14.75,7.77,10.67,0.254,
Otsego Lake,7/29/1993,7,1993,12,12,7.83,11.13,0.261,
Otsego Lake,7/29/1993,7,1993,14,9.81,7.45,11.02,0.262,
Otsego Lake,7/29/1993,7,1993,16,8.15,7.34,9.63,0.266,
Otsego Lake,7/29/1993,7,1993,18,7.19,7.13,7.84,0.269,
Otsego Lake,7/29/1993,7,1993,20,6.74,7.11,7.7,0.27,
Otsego Lake,7/29/1993,7,1993,30,5.51,7.24,8.24,0.265,
Otsego Lake,7/29/1993,7,1993,40,4.81,7.21,7.18,0.267,
Otsego Lake,7/29/1993,7,1993,42,4.62,7.16,6.52,0.266,
Otsego Lake,7/29/1993,7,1993,44,4.61,7.14,6.31,0.266,
Otsego Lake,7/29/1993,7,1993,46,4.49,7.1,5.54,0.269,
Otsego Lake,7/29/1993,7,1993,48,4.42,7.08,4.81,0.27,
Otsego Lake,8/5/1993,8,1993,0.1,22.17,7.35,8.76,0.24,
Otsego Lake,8/5/1993,8,1993,2,22.17,7.36,7.74,0.241,
Otsego Lake,8/5/1993,8,1993,4,22.18,7.37,8.82,0.24,
Otsego Lake,8/5/1993,8,1993,6,22.18,,8.83,0.24,
Otsego Lake,8/5/1993,8,1993,8,22.19,,9.58,0.256,
Otsego Lake,8/5/1993,8,1993,10,14,,11.06,0.263,
Otsego Lake,8/5/1993,8,1993,12,10.98,,11.5,0.266,
Otsego Lake,8/5/1993,8,1993,14,8.7,,9.38,0.272,
Otsego Lake,8/5/1993,8,1993,16,7.66,,7.89,0.273,
Otsego Lake,8/5/1993,8,1993,18,7.03,,7.36,0.272,
Otsego Lake,8/5/1993,8,1993,20,6.62,,7.24,0.271,
Otsego Lake,8/5/1993,8,1993,30,5.66,,8.15,0.27,
Otsego Lake,8/5/1993,8,1993,40,4.99,,7.35,0.271,
Otsego Lake,8/5/1993,8,1993,42,4.79,,6.82,0.273,
Otsego Lake,8/5/1993,8,1993,44,4.68,,5.45,0.272,
Otsego Lake,8/5/1993,8,1993,46,4.61,,4.75,0.274,
Otsego Lake,8/5/1993,8,1993,48,4.51,6.71,3.44,0.274,
Otsego Lake,8/12/1993,8,1993,0.1,21.54,8.94,8.78,0.24,
Otsego Lake,8/12/1993,8,1993,2,21.54,8.67,8.83,0.241,
Otsego Lake,8/12/1993,8,1993,4,21.51,8.56,8.81,0.241,
Otsego Lake,8/12/1993,8,1993,6,21.46,8.5,8.78,0.241,
Otsego Lake,8/12/1993,8,1993,8,21.33,8.47,8.79,0.241,
Otsego Lake,8/12/1993,8,1993,10,14.82,8.28,10.29,0.262,
Otsego Lake,8/12/1993,8,1993,12,11.49,8.34,11.4,0.267,
Otsego Lake,8/12/1993,8,1993,14,8.32,8.06,8.44,0.276,
Otsego Lake,8/12/1993,8,1993,16,7.54,7.93,7.04,0.277,
Otsego Lake,8/12/1993,8,1993,18,6.92,7.83,6.79,0.275,
Otsego Lake,8/12/1993,8,1993,20,6.55,7.77,7.04,0.272,
Otsego Lake,8/12/1993,8,1993,30,5.66,7.75,7.8,0.273,
Otsego Lake,8/12/1993,8,1993,40,4.8,7.7,6.75,0.274,
Otsego Lake,8/12/1993,8,1993,42,4.65,7.63,5.8,0.275,
Otsego Lake,8/12/1993,8,1993,44,4.59,7.61,4.86,0.277,
Otsego Lake,8/12/1993,8,1993,46,4.5,7.58,3.87,0.276,
Otsego Lake,8/12/1993,8,1993,48,4.45,7.52,2.48,0.281,
Otsego Lake,8/12/1993,8,1993,50,4.43,7.51,2.42,0.278,
Otsego Lake,8/19/1993,8,1993,0.1,22.79,8.6,9.26,0.237,
Otsego Lake,8/19/1993,8,1993,2,22.83,8.57,9.26,0.237,
Otsego Lake,8/19/1993,8,1993,4,22.61,8.53,9.24,0.237,
Otsego Lake,8/19/1993,8,1993,6,22.38,8.5,9.22,0.238,
Otsego Lake,8/19/1993,8,1993,8,20.37,8.39,9.28,0.246,
Otsego Lake,8/19/1993,8,1993,10,16.11,8.32,10.39,0.261,
Otsego Lake,8/19/1993,8,1993,12,11.49,8.25,10.35,0.272,
Otsego Lake,8/19/1993,8,1993,14,9.11,8.02,8.15,0.275,
Otsego Lake,8/19/1993,8,1993,16,8,7.87,7.31,0.276,
Otsego Lake,8/19/1993,8,1993,18,7.28,7.82,6.61,0.274,
Otsego Lake,8/19/1993,8,1993,20,6.73,7.77,6.61,0.274,
Otsego Lake,8/19/1993,8,1993,30,5.78,7.75,7.5,0.273,
Otsego Lake,8/19/1993,8,1993,40,4.98,7.73,6.43,0.27,
Otsego Lake,8/19/1993,8,1993,42,4.87,7.68,5.17,0.277,
Otsego Lake,8/19/1993,8,1993,44,4.76,7.65,4.3,0.276,
Otsego Lake,8/19/1993,8,1993,46,4.63,7.61,3.1,0.279,
Otsego Lake,8/19/1993,8,1993,48,4.6,7.58,2.59,0.279,
Otsego Lake,8/19/1993,8,1993,50,4.57,7.55,1.65,0.279,
Otsego Lake,8/26/1993,8,1993,0.1,22.66,8.46,9.1,0.232,
Otsego Lake,8/26/1993,8,1993,2,22.67,8.49,9.13,0.232,
Otsego Lake,8/26/1993,8,1993,4,22.61,8.41,9.18,0.232,
Otsego Lake,8/26/1993,8,1993,6,22.2,8.4,9.31,0.233,
Otsego Lake,8/26/1993,8,1993,8,21.45,8.38,9.64,0.236,
Otsego Lake,8/26/1993,8,1993,10,16.34,8.17,9.89,0.259,
Otsego Lake,8/26/1993,8,1993,12,12.48,8.01,9.29,0.269,
Otsego Lake,8/26/1993,8,1993,14,9.59,7.88,8.06,0.274,
Otsego Lake,8/26/1993,8,1993,16,8.5,7.81,7.43,0.275,
Otsego Lake,8/26/1993,8,1993,18,7.51,7.73,6.11,0.276,
Otsego Lake,8/26/1993,8,1993,20,7.12,7.68,5.74,0.277,
Otsego Lake,8/26/1993,8,1993,30,5.71,7.68,7.55,0.271,
Otsego Lake,8/26/1993,8,1993,40,4.97,7.66,7.04,0.27,
Otsego Lake,8/26/1993,8,1993,42,4.84,7.64,6.2,0.273,
Otsego Lake,8/26/1993,8,1993,44,4.76,7.6,4.78,0.274,
Otsego Lake,8/26/1993,8,1993,46,4.66,7.57,3.39,0.277,
Otsego Lake,8/26/1993,8,1993,48,4.6,7.52,1.81,0.279,
Otsego Lake,8/26/1993,8,1993,50,4.5,7.49,1.39,0.281,
Otsego Lake,8/31/1993,8,1993,0.1,23.32,8.55,9.17,0.216,
Otsego Lake,8/31/1993,8,1993,2,23.32,8.53,9.18,0.216,
Otsego Lake,8/31/1993,8,1993,4,23.24,8.5,9.22,0.216,
Otsego Lake,8/31/1993,8,1993,6,22.41,8.47,9.65,0.218,
Otsego Lake,8/31/1993,8,1993,8,20.83,8.38,9.34,0.225,
Otsego Lake,8/31/1993,8,1993,10,18.15,8.28,9.68,0.238,
Otsego Lake,8/31/1993,8,1993,12,12.94,8.08,8.14,0.254,
Otsego Lake,8/31/1993,8,1993,14,9.36,7.93,7.05,0.258,
Otsego Lake,8/31/1993,8,1993,16,8.12,7.82,5.73,0.261,
Otsego Lake,8/31/1993,8,1993,18,7.45,7.76,5.59,0.26,
Otsego Lake,8/31/1993,8,1993,20,7.02,7.72,5.48,0.261,
Otsego Lake,8/31/1993,8,1993,30,5.75,7.7,7.28,0.257,
Otsego Lake,8/31/1993,8,1993,40,5.05,7.65,5.69,0.257,
Otsego Lake,8/31/1993,8,1993,42,4.84,7.62,5.2,0.258,
Otsego Lake,8/31/1993,8,1993,44,4.74,7.59,3.47,0.261,
Otsego Lake,8/31/1993,8,1993,46,4.68,7.54,2.21,0.263,
Otsego Lake,8/31/1993,8,1993,48,4.64,7.5,1.58,0.263,
Otsego Lake,8/31/1993,8,1993,50,4.65,7.48,1.52,0.263,
Otsego Lake,9/14/1993,9,1993,0.1,19.85,8.6,9.02,0.224,
Otsego Lake,9/14/1993,9,1993,2,19.85,8.57,9.02,0.224,
Otsego Lake,9/14/1993,9,1993,4,19.84,8.54,9,0.224,
Otsego Lake,9/14/1993,9,1993,6,19.81,8.51,8.93,0.223,
Otsego Lake,9/14/1993,9,1993,8,19.78,8.49,8.88,0.223,
Otsego Lake,9/14/1993,9,1993,10,19.76,8.47,8.85,0.224,
Otsego Lake,9/14/1993,9,1993,12,13.8,8,6.15,0.262,
Otsego Lake,9/14/1993,9,1993,14,10.98,7.79,5.52,0.268,
Otsego Lake,9/14/1993,9,1993,16,8.89,7.71,5.11,0.269,
Otsego Lake,9/14/1993,9,1993,18,7.96,7.67,4.95,0.271,
Otsego Lake,9/14/1993,9,1993,20,7.76,7.64,4.91,0.269,
Otsego Lake,9/14/1993,9,1993,30,6.75,7.61,6.28,0.268,
Otsego Lake,9/14/1993,9,1993,40,4.92,7.61,6.55,0.267,
Otsego Lake,9/14/1993,9,1993,42,4.8,7.59,5.73,0.263,
Otsego Lake,9/14/1993,9,1993,44,4.62,7.52,3.6,0.269,
Otsego Lake,9/14/1993,9,1993,46,4.54,7.48,2.26,0.271,
Otsego Lake,9/14/1993,9,1993,48,4.5,7.44,1.1,0.274,
Otsego Lake,9/14/1993,9,1993,50,4.46,7.42,1.1,0.272,
Otsego Lake,9/21/1993,9,1993,0.1,18.24,8.58,9,0.224,
Otsego Lake,9/21/1993,9,1993,2,18.26,8.51,9.04,0.224,
Otsego Lake,9/21/1993,9,1993,4,18.26,8.47,9.13,0.224,
Otsego Lake,9/21/1993,9,1993,6,18.26,8.46,9.1,0.225,
Otsego Lake,9/21/1993,9,1993,8,18.26,8.45,9.08,0.225,
Otsego Lake,9/21/1993,9,1993,10,18.26,8.44,9.07,0.225,
Otsego Lake,9/21/1993,9,1993,12,14.95,8.11,5.73,0.255,
Otsego Lake,9/21/1993,9,1993,14,10.45,7.91,4.69,0.272,
Otsego Lake,9/21/1993,9,1993,16,8.36,7.84,4.39,0.271,
Otsego Lake,9/21/1993,9,1993,18,7.69,7.8,4.67,0.27,
Otsego Lake,9/21/1993,9,1993,20,7.18,7.76,4.96,0.27,
Otsego Lake,9/21/1993,9,1993,30,5.92,7.71,5.86,0.269,
Otsego Lake,9/21/1993,9,1993,40,5,7.68,5.19,0.269,
